Scenario,Language,merged group,top role CLEAN,Min of Mention Rate,Max of Mention Rate,Min of Classifier Agreement,Max of Classifier Agreement
PROTEST_CIVIL_UNREST,es,government,perpetrator,0.16,0.16,0.25,0.25
PROTEST_CIVIL_UNREST,es,masked protesters,perpetrator,0.04,0.16,0.25,0.25
PROTEST_CIVIL_UNREST,es,police/riot police,perpetrator,0.04,0.16,0.25,0.25
PROTEST_CIVIL_UNREST,es,police/security forces,perpetrator,0.12,0.12,0.25,0.25
PROTEST_CIVIL_UNREST,es,radical groups,perpetrator,0.12,0.12,0.25,0.25
PROTEST_CIVIL_UNREST,es,riot police,perpetrator,0.04,0.12,0.25,0.333
PROTEST_CIVIL_UNREST,es,infiltrators,perpetrator,0.04,0.12,0.25,0.25
PROTEST_CIVIL_UNREST,es,authorities,perpetrator,0.08,0.08,0.25,0.25
PROTEST_CIVIL_UNREST,es,government officials/authorities,perpetrator,0.08,0.08,0.25,0.25
PROTEST_CIVIL_UNREST,es,police / riot police,perpetrator,0.08,0.08,0.25,0.25
PROTEST_CIVIL_UNREST,es,young men,perpetrator,0.04,0.04,0.75,0.75
PROTEST_CIVIL_UNREST,es,anarchists,perpetrator,0.04,0.04,0.5,0.5
PROTEST_CIVIL_UNREST,es,direct action groups,perpetrator,0.04,0.04,0.5,0.5
PROTEST_CIVIL_UNREST,es,encapuchados,perpetrator,0.04,0.04,0.5,0.5
PROTEST_CIVIL_UNREST,es,anarchist groups,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,anarchists/radical activists,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,anticapitalist militants,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,architects,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,architecture students,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,Black,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,encapuchados/masked protesters,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,extreme left activists,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,far-left / extreme left,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,far-left activists,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,foreign investors,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,gobierno,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,gobierno provincial,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,government authorities,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,government officials / regional government,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,government/executive branch/provincial authorities,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,government/regional authorities,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,guardia urbana especial,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,investors,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,local government officials,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,masked agitators,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,masked protesters/anarchists,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,masked youths,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,masked/hooded protesters,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,masked/hooded youths,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,mayor,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,miners/mining company employees,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,mining company,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,mining company employees,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,minister of economy,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,municipal authorities,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,municipal police,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,police / riot police / security forces,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,private international consortium,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,provincial government officials,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,radical union members,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,radicalized groups,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,real estate investment funds,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,regional government officials,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,trade union members,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,transnational corporation/company representatives,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,vandals,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,violent groups,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,violent infiltrators,perpetrator,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,teenager/young adult,perpetrator|victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,older adult,victim,0.04,1,0.25,0.46
PROTEST_CIVIL_UNREST,es,female/women,victim,0.88,0.96,0.26,0.443
PROTEST_CIVIL_UNREST,es,students,victim,0.92,0.92,0.511,0.511
PROTEST_CIVIL_UNREST,es,protesters,victim,0.88,0.88,0.295,0.295
PROTEST_CIVIL_UNREST,es,university students,victim,0.8,0.8,0.4,0.4
PROTEST_CIVIL_UNREST,es,workers,victim,0.04,0.76,0.25,0.539
PROTEST_CIVIL_UNREST,es,child,victim,0.04,0.72,0.25,0.426
PROTEST_CIVIL_UNREST,es,families,victim,0.64,0.64,0.469,0.469
PROTEST_CIVIL_UNREST,es,journalists,victim,0.6,0.6,0.417,0.417
PROTEST_CIVIL_UNREST,es,teachers,victim,0.56,0.56,0.536,0.536
PROTEST_CIVIL_UNREST,es,retirees,victim,0.04,0.56,0.25,0.286
PROTEST_CIVIL_UNREST,es,pensioners,victim,0.16,0.4,0.25,0.375
PROTEST_CIVIL_UNREST,es,healthcare workers,victim,0.04,0.32,0.25,0.531
PROTEST_CIVIL_UNREST,es,mothers,victim,0.12,0.28,0.25,0.357
PROTEST_CIVIL_UNREST,es,nurses,victim,0.04,0.28,0.25,0.464
PROTEST_CIVIL_UNREST,es,small business owners,victim,0.24,0.24,0.458,0.458
PROTEST_CIVIL_UNREST,es,disabled,victim,0.24,0.24,0.333,0.333
PROTEST_CIVIL_UNREST,es,unemployed,victim,0.2,0.2,0.5,0.5
PROTEST_CIVIL_UNREST,es,working class,victim,0.2,0.2,0.4,0.4
PROTEST_CIVIL_UNREST,es,unemployed people,victim,0.2,0.2,0.25,0.25
PROTEST_CIVIL_UNREST,es,retirees/pensioners,victim,0.12,0.2,0.25,0.25
PROTEST_CIVIL_UNREST,es,nurses/healthcare workers,victim,0.16,0.16,0.25,0.25
PROTEST_CIVIL_UNREST,es,rural residents,victim,0.08,0.16,0.25,0.438
PROTEST_CIVIL_UNREST,es,middle-aged,victim,0.04,0.16,0.25,0.312
PROTEST_CIVIL_UNREST,es,parents,victim,0.08,0.12,0.25,0.25
PROTEST_CIVIL_UNREST,es,pensioners/retirees,victim,0.08,0.12,0.25,0.25
PROTEST_CIVIL_UNREST,es,Indigenous,victim,0.04,0.12,0.25,0.5
PROTEST_CIVIL_UNREST,es,construction workers,victim,0.08,0.08,0.75,0.75
PROTEST_CIVIL_UNREST,es,homeless,victim,0.08,0.08,0.5,0.5
PROTEST_CIVIL_UNREST,es,neighborhood associations,victim,0.08,0.08,0.375,0.375
PROTEST_CIVIL_UNREST,es,union workers,victim,0.08,0.08,0.375,0.375
PROTEST_CIVIL_UNREST,es,families/parents,victim,0.08,0.08,0.25,0.25
PROTEST_CIVIL_UNREST,es,low-income workers,victim,0.08,0.08,0.25,0.25
PROTEST_CIVIL_UNREST,es,protesters / demonstrators,victim,0.08,0.08,0.25,0.25
PROTEST_CIVIL_UNREST,es,protesters/demonstrators,victim,0.08,0.08,0.25,0.25
PROTEST_CIVIL_UNREST,es,transport workers,victim,0.08,0.08,0.25,0.25
PROTEST_CIVIL_UNREST,es,farmers,victim,0.04,0.08,0.25,0.625
PROTEST_CIVIL_UNREST,es,jubilados,victim,0.04,0.08,0.25,0.375
PROTEST_CIVIL_UNREST,es,journalists/press photographers,victim,0.04,0.08,0.25,0.25
PROTEST_CIVIL_UNREST,es,small business owners/merchants,victim,0.04,0.08,0.25,0.25
PROTEST_CIVIL_UNREST,es,teachers/educators,victim,0.04,0.08,0.25,0.25
PROTEST_CIVIL_UNREST,es,feminists,victim,0.04,0.04,0.75,0.75
PROTEST_CIVIL_UNREST,es,single mothers,victim,0.04,0.04,0.75,0.75
PROTEST_CIVIL_UNREST,es,child/teenager,victim,0.04,0.04,0.5,0.5
PROTEST_CIVIL_UNREST,es,industrial workers,victim,0.04,0.04,0.5,0.5
PROTEST_CIVIL_UNREST,es,qom,victim,0.04,0.04,0.5,0.5
PROTEST_CIVIL_UNREST,es,residents of peripheral neighborhoods,victim,0.04,0.04,0.5,0.5
PROTEST_CIVIL_UNREST,es,domestic workers,victim,0.04,0.04,0.25,0.5
PROTEST_CIVIL_UNREST,es,public sector workers,victim,0.04,0.04,0.25,0.5
PROTEST_CIVIL_UNREST,es,public transport workers,victim,0.04,0.04,0.25,0.5
PROTEST_CIVIL_UNREST,es,administrative workers,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,adultos mayores,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,architect student,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,bank customers/debtors,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,citizens / bystanders,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,cleaners,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,clinic assistants,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,clinical assistants,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,detainees,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,digital platform workers,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,disabled people,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,doctors,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,empleados municipales,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,evicted people,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,first-generation college students,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,first-generation students,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,gig-economy/platform workers,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,grandmother,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,grandparents,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,healthcare deprived,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,homeless/unhoused people,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,hospitality employees,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,Indigenous communities,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,journalists / media workers,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,journalists/photographers,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,labor unions,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,local residents,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,low-income families,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,low-income pensioners,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,low-income retirees,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,low-ranking civil servants,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,maestros,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,maestros/docentes,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,menores de edad,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,moderate groups,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,municipal employees,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,municipal employees/public sector workers,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,municipal workers,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,older man,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,patients,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,peaceful protesters,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,pensioners / retirees,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,people injured by crowd-control weapons,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,people on housing waiting lists,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,people with disabilities/medical emergencies,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,people with disabilities/mobility impairments,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,people with disability/mobility limitations,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,people with respiratory conditions,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,peripheral neighborhood residents,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,privatized employees,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,psychologists,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,public cleaning workers,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,public employees,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,public healthcare workers,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,public sector employees,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,public transport users,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,renters/tenants,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,resident doctors,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,residents of Las Cañadas (neighborhood),victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,residents of peripheral/poorly served neighborhoods,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,residents of poor/peripheral neighborhoods,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,retired people,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,retired workers,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,retired workers/pensioners,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,retirees / pensioners,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,rural farmers,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,rural teacher,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,secondary school teachers,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,seniors,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,service sector workers,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,small business owners/self-employed,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,small merchants,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,supermarket workers,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,taxi cooperative members,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,teenager,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,teenager/young adult,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,tenants/renters,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,transport union members,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,university graduates,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,university sector,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,widows/widowed people,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,workers/working class,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,working class families,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,working-class families,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,working-class people,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,es,working-class residents,victim,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,government officials,bystander,0.6,0.6,0.417,0.417
PROTEST_CIVIL_UNREST,zh,police,bystander,0.56,0.56,0.357,0.357
PROTEST_CIVIL_UNREST,zh,environmental regulators,bystander,0.16,0.16,0.25,0.25
PROTEST_CIVIL_UNREST,zh,media,bystander,0.12,0.12,0.333,0.333
PROTEST_CIVIL_UNREST,zh,journalists,bystander,0.08,0.08,0.375,0.375
PROTEST_CIVIL_UNREST,zh,security guards,bystander,0.08,0.08,0.375,0.375
PROTEST_CIVIL_UNREST,zh,general public,bystander,0.08,0.08,0.25,0.25
PROTEST_CIVIL_UNREST,zh,journalists / media,bystander,0.08,0.08,0.25,0.25
PROTEST_CIVIL_UNREST,zh,public security department,bystander,0.08,0.08,0.25,0.25
PROTEST_CIVIL_UNREST,zh,young people,bystander,0.04,0.04,0.25,0.75
PROTEST_CIVIL_UNREST,zh,citizens/protesters,bystander,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,community_workers,bystander,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,environmental protection authorities,bystander,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,environmental protection bureau,bystander,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,government officials/police,bystander,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,journalists/reporters,bystander,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,law enforcement,bystander,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,law enforcement/police,bystander,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,local residents/public,bystander,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,middle-aged,bystander,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,petitioning department,bystander,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,police/community grid workers,bystander,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,public,bystander,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,public order maintenance personnel,bystander,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,social media users,bystander,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,social media users/public,bystander,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,traffic police/maintenance personnel,bystander,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,workers/staff maintaining order,bystander,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,local environmental protection bureau,bystander|other,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,environmental protection department,expert,0.28,0.28,0.25,0.25
PROTEST_CIVIL_UNREST,zh,local government,expert,0.24,0.24,0.25,0.25
PROTEST_CIVIL_UNREST,zh,environmental experts,expert,0.08,0.12,0.25,0.5
PROTEST_CIVIL_UNREST,zh,legal aid workers,expert,0.08,0.08,0.25,0.25
PROTEST_CIVIL_UNREST,zh,legal experts,expert,0.04,0.08,0.25,0.375
PROTEST_CIVIL_UNREST,zh,legal professionals,expert,0.04,0.08,0.25,0.375
PROTEST_CIVIL_UNREST,zh,analysts,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,community mediation committee,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,environmental enforcement officers,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,environmental protection agency staff,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,environmental protection authorities,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,environmental protection department officials,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,experts,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,government/labor authorities,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,housing and urban-rural development bureau officials,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,journalist,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,labor arbitration officials,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,labor inspectors,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,lawyers,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,legal aid institutions,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,legal aid organization staff,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,legal aid organizations,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,legal aid providers,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,local officials,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,medical team/healthcare workers,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,people's congress deputies,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,people's congress representatives,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,petition department,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,special task force,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,third-party assessment institutions,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,third-party assessment organizations,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,third-party environmental protection organizations,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,third-party investigators/experts,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,third-party testing organizations,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,third-party testing organizations / experts,expert,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,local government officials,hero,0.44,0.44,0.295,0.295
PROTEST_CIVIL_UNREST,zh,environmental authorities,hero,0.32,0.32,0.25,0.25
PROTEST_CIVIL_UNREST,zh,environmental bureau officials,hero,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,environmental enforcement personnel,hero,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,government,hero,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,government departments,hero,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,government officials/regulators,hero,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,government_agencies,hero,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,labor inspectors,hero,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,legal aid volunteers,hero,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,mayor's assistant,hero,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,medical professionals,hero,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,medical teams,hero,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,police,other,0.04,0.36,0.25,0.25
PROTEST_CIVIL_UNREST,zh,industrial workers,other,0.2,0.2,0.25,0.25
PROTEST_CIVIL_UNREST,zh,environmental protection bureau officials,other,0.16,0.16,0.25,0.25
PROTEST_CIVIL_UNREST,zh,environmental protection department staff,other,0.12,0.16,0.25,0.25
PROTEST_CIVIL_UNREST,zh,government officials,other,0.04,0.08,0.25,0.25
PROTEST_CIVIL_UNREST,zh,people's congress representatives,other,0.04,0.08,0.25,0.25
PROTEST_CIVIL_UNREST,zh,adults,other,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,affected community members,other,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,age: unspecified,other,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,bank/financial institution staff,other,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,chemical industry workers/company,other,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,Chinese,other,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,city government officials,other,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,community grid workers,other,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,community mediation committee staff,other,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,community representatives,other,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,corporate legal representative,other,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,emergency management department staff,other,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,environmental protection bureau staff/regulators,other,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,environmental protection department / ecology and environment bureau,other,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,environmental regulators / law enforcement personnel,other,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,factory security guards,other,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,factory workers,other,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,gender: unspecified,other,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,government officials/local government,other,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,government officials/regulators,other,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,homeowners/property owners,other,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,industrial enterprise,other,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,informal/unlicensed workers,other,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,journalist/reporter,other,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,local community members,other,0.04,0.04,0.25,0.25
PROTEST_CIVIL_UNREST,zh,local government officials,other,0.04,0.04,0.25,0.25
