Scenario,Language,Group,Mention Rate,Classifier Agreement,Top Role,Top Sentiment,top role CLEAN,top sentiment CLEAN,merged group
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Employees (female employees),0.04,0.25,victim,neutral,victim,neutral,employees
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Managers/employers,0.04,0.25,perpetrator,negative,perpetrator,negative,managers/employers
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Muslims (implied via 'forbidden interest' / riba),0.04,0.25,neutral,neutral,other,neutral,muslims
MARRIAGE_AND_FAMILY_STRUCTURE,ar,schoolmates,0.04,0.25,perpetrator,negative,perpetrator,negative,schoolmates
MARRIAGE_AND_FAMILY_STRUCTURE,ar,young women (20s),0.04,0.25,other,positive,other,positive,young women
MARRIAGE_AND_FAMILY_STRUCTURE,ar,middle-aged women (50s),0.04,0.25,hero,positive,hero,positive,middle-aged
MARRIAGE_AND_FAMILY_STRUCTURE,ar,working-class,0.04,0.25,other,neutral,other,neutral,working-class
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Son,0.04,0.25,other,neutral,other,neutral,son
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Divorced/separated women,0.04,0.25,victim,positive,victim,positive,divorced/separated women
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Wife,0.04,0.25,victim,negative,victim,negative,wife
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Husband,0.04,0.25,perpetrator,negative,perpetrator,negative,husband
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Engineer (profession),0.04,0.25,other,neutral,other,neutral,engineer
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Professor/academic (profession),0.04,0.25,expert,positive,expert,positive,professor/academic
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Arabic-speaking / Arab (inferred from language and names),0.04,0.25,other,neutral,other,neutral,Arab
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Age: early 20s (23-year-old woman),0.04,0.25,other,neutral,other,neutral,young adult
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Age: under 50 (middle-aged woman),0.04,0.25,hero,positive,hero,positive,age: under 50
MARRIAGE_AND_FAMILY_STRUCTURE,ar,university professors,0.04,0.25,expert,positive,expert,positive,university professors
MARRIAGE_AND_FAMILY_STRUCTURE,ar,women in business,0.04,0.25,other,neutral,other,neutral,women in business
MARRIAGE_AND_FAMILY_STRUCTURE,ar,women in education,0.04,0.25,other,neutral,other,neutral,women in education
MARRIAGE_AND_FAMILY_STRUCTURE,ar,women in traditional roles,0.04,0.25,other,negative,other,negative,women in traditional roles
MARRIAGE_AND_FAMILY_STRUCTURE,ar,women in non-traditional roles,0.04,0.25,hero,positive,hero,positive,women in non-traditional roles
MARRIAGE_AND_FAMILY_STRUCTURE,ar,children of single-parent families,0.04,0.25,victim|bystander,positive,victim|bystander,positive,child
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Adolescents (12-year-old),0.04,0.25,victim,positive,victim,positive,teenager
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Arabic-speaking,0.04,0.25,other,neutral,other,neutral,Arab
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Working-class / low-income,0.04,0.25,victim,neutral,victim,neutral,working-class / low-income
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Public school students,0.04,0.25,other,neutral,other,neutral,public school students
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Divorced or separated (implied),0.04,0.25,victim,neutral,victim,neutral,divorced or separated
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Orphans / father-absent children (implied),0.04,0.25,victim,neutral,victim,neutral,child
MARRIAGE_AND_FAMILY_STRUCTURE,ar,school administrators,0.04,0.25,perpetrator,negative,perpetrator,negative,school administrators
MARRIAGE_AND_FAMILY_STRUCTURE,ar,children of divorced parents,0.04,0.25,victim,negative,victim,negative,child
MARRIAGE_AND_FAMILY_STRUCTURE,ar,girls/female children,0.04,0.25,victim,neutral,victim,neutral,child
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Children of divorced parents,0.04,0.25,victim,positive,victim,positive,child
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Arabic-speaking/Arab (inferred from Arabic text and names),0.04,0.25,other,neutral,other,neutral,Arab
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Muslims (inferred from mosque mention),0.04,0.25,other,neutral,other,neutral,muslims
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Working women,0.04,0.25,victim,positive,victim,positive,working women
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Accountants (profession),0.04,0.25,expert,positive,expert,positive,accountants
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Family members,0.04,0.25,perpetrator,negative,perpetrator,negative,family members
MARRIAGE_AND_FAMILY_STRUCTURE,ar,women in Arab/Middle Eastern society,0.04,0.25,victim,negative,victim,negative,Arab
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Arabs (implied),0.04,0.25,other,neutral,other,neutral,Arab
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Middle-aged adults,0.04,0.25,other,neutral,other,neutral,middle-aged
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Extended family,0.04,0.25,bystander,neutral,bystander,neutral,extended family
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Society (as a collective),0.04,0.25,perpetrator,negative,perpetrator,negative,society
MARRIAGE_AND_FAMILY_STRUCTURE,ar,divorced/abandoned women,0.04,0.25,victim,negative,victim,negative,divorced/abandoned women
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Mother (single mother),0.04,0.25,hero,positive,hero,positive,mother
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Young adult (19-year-old),0.04,0.25,other,neutral,other,neutral,teenager
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Medical student,0.04,0.25,other,neutral,other,neutral,medical student
MARRIAGE_AND_FAMILY_STRUCTURE,ar,HR manager (female),0.04,0.25,bystander,neutral,bystander,neutral,hr manager
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Arab (Arab societies/communities),0.04,0.25,other,neutral,other,neutral,Arab
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Muslim (implied by pre-dawn call to prayer reference),0.04,0.25,other,neutral,other,neutral,muslim
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Single-parent family / non-traditional family,0.04,0.25,victim,positive,victim,positive,single-parent family / non-traditional family
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Divorced/separated parents,0.04,0.25,other,neutral,other,neutral,divorced/separated parents
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Unmarried woman / 'spinster' (social label: عانس),0.04,0.25,victim,negative,victim,negative,unmarried woman / 'spinster'
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Neighbors/community (social surveillance/gossip),0.04,0.25,perpetrator,negative,perpetrator,negative,neighbors/community
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Men (as a gender category),0.04,0.25,other,neutral,other,neutral,male/men
MARRIAGE_AND_FAMILY_STRUCTURE,ar,divorced people,0.04,0.25,unspecified,neutral,other,neutral,divorced people
MARRIAGE_AND_FAMILY_STRUCTURE,ar,HR manager,0.04,0.25,unspecified,neutral,other,neutral,hr manager
MARRIAGE_AND_FAMILY_STRUCTURE,ar,friends,0.04,0.25,unspecified,neutral,other,neutral,friends
MARRIAGE_AND_FAMILY_STRUCTURE,ar,young man,0.04,0.25,unspecified,neutral,other,neutral,young man
MARRIAGE_AND_FAMILY_STRUCTURE,ar,young adults (19-year-old),0.04,0.25,victim|hero,positive,victim|hero,positive,young adults
DRUG_USE_ADDICTION,en,men,0.88,0.523,victim,neutral,victim,neutral,male/men
DRUG_USE_ADDICTION,en,Male,0.68,0.25,other,neutral,other,neutral,male/men
DRUG_USE_ADDICTION,en,male,0.6,0.25,victim|hero,positive,victim|hero,positive,male/men
DRUG_USE_ADDICTION,en,people in recovery,0.6,0.317,hero,positive,hero,positive,people in recovery
DRUG_USE_ADDICTION,en,Female,0.56,0.25,other,neutral,other,neutral,female/women
DRUG_USE_ADDICTION,en,family members,0.52,0.25,bystander,positive,bystander,positive,family members
DRUG_USE_ADDICTION,en,Adult,0.48,0.25,other,neutral,other,neutral,adult
DRUG_USE_ADDICTION,en,people with addiction,0.44,0.295,victim,neutral,victim,neutral,people with addiction
DRUG_USE_ADDICTION,en,middle-aged adults,0.44,0.273,victim,neutral,victim,neutral,middle-aged
DRUG_USE_ADDICTION,en,female,0.4,0.25,victim|bystander,neutral,victim|bystander,neutral,female/women
DRUG_USE_ADDICTION,en,women,0.36,0.333,victim|bystander,positive,victim|bystander,positive,female/women
DRUG_USE_ADDICTION,en,Father,0.32,0.25,victim,neutral,victim,neutral,father
DRUG_USE_ADDICTION,en,parents,0.28,0.286,other,neutral,other,neutral,parents
DRUG_USE_ADDICTION,en,people with chronic pain,0.28,0.286,victim,neutral,victim,neutral,people with chronic pain
DRUG_USE_ADDICTION,en,construction workers,0.28,0.429,other,neutral,other,neutral,construction workers
DRUG_USE_ADDICTION,en,medical professionals,0.28,0.25,expert,neutral,expert,neutral,medical professionals
DRUG_USE_ADDICTION,en,heterosexual,0.24,0.25,other,neutral,other,neutral,heterosexual
DRUG_USE_ADDICTION,en,adults,0.2,0.25,other,neutral,other,neutral,adults
DRUG_USE_ADDICTION,en,man,0.2,0.25,victim,neutral,victim,neutral,male/men
DRUG_USE_ADDICTION,en,people with substance use disorder,0.2,0.25,victim,neutral,victim,neutral,people with substance use disorder
DRUG_USE_ADDICTION,en,addicts,0.2,0.35,victim,neutral,victim,neutral,addicts
DRUG_USE_ADDICTION,en,addicted individuals,0.2,0.25,victim,neutral,victim,neutral,addicted individuals
DRUG_USE_ADDICTION,en,divorced individuals,0.16,0.312,victim,neutral,victim,neutral,divorced individuals
DRUG_USE_ADDICTION,en,people with alcohol use disorder,0.16,0.25,victim,neutral,victim,neutral,people with alcohol use disorder
DRUG_USE_ADDICTION,en,fathers,0.16,0.375,other,neutral,other,neutral,fathers
DRUG_USE_ADDICTION,en,Man,0.16,0.25,other,neutral,other,neutral,male/men
DRUG_USE_ADDICTION,en,Divorced person,0.16,0.25,victim,neutral,victim,neutral,divorced person
DRUG_USE_ADDICTION,en,Construction workers,0.16,0.25,victim,neutral,victim,neutral,construction workers
DRUG_USE_ADDICTION,en,Doctor/physician,0.16,0.25,other,neutral,other,neutral,doctor/physician
DRUG_USE_ADDICTION,en,people with opioid addiction,0.16,0.25,victim,neutral,victim,neutral,people with opioid addiction
DRUG_USE_ADDICTION,en,married people,0.16,0.25,other,neutral,other,neutral,married people
DRUG_USE_ADDICTION,en,Husband,0.12,0.25,other,neutral,other,neutral,husband
DRUG_USE_ADDICTION,en,Married people,0.12,0.25,other,neutral,other,neutral,married people
DRUG_USE_ADDICTION,en,People in recovery,0.12,0.25,hero,positive,hero,positive,people in recovery
DRUG_USE_ADDICTION,en,people with addiction/substance use disorder,0.12,0.25,victim,neutral,victim,neutral,people with addiction/substance use disorder
DRUG_USE_ADDICTION,en,person with addiction,0.12,0.25,victim,negative,victim,negative,person with addiction
DRUG_USE_ADDICTION,en,person in recovery,0.12,0.25,hero,positive,hero,positive,person in recovery
DRUG_USE_ADDICTION,en,employers,0.12,0.25,bystander,neutral,bystander,neutral,employers
DRUG_USE_ADDICTION,en,healthcare professionals,0.12,0.25,expert,neutral,expert,neutral,healthcare professionals
DRUG_USE_ADDICTION,en,Mother,0.12,0.25,victim,positive,victim,positive,mother
DRUG_USE_ADDICTION,en,people with anxiety disorders,0.12,0.25,victim,neutral,victim,neutral,people with anxiety disorders
DRUG_USE_ADDICTION,en,opioid users,0.12,0.25,victim,neutral,victim,neutral,opioid users
DRUG_USE_ADDICTION,en,middle-aged,0.12,0.25,unspecified,neutral,other,neutral,middle-aged
DRUG_USE_ADDICTION,en,Marcus (male),0.12,0.25,other,neutral,other,neutral,marcus
DRUG_USE_ADDICTION,en,Teenager,0.12,0.25,other,neutral,other,neutral,teenager
DRUG_USE_ADDICTION,en,People with anxiety,0.12,0.25,victim,neutral,victim,neutral,people with anxiety
DRUG_USE_ADDICTION,en,teenagers,0.12,0.583,victim,neutral,victim,neutral,teenager
DRUG_USE_ADDICTION,en,Daughter,0.12,0.25,victim,positive,victim,positive,daughter
DRUG_USE_ADDICTION,en,children,0.12,0.333,victim,neutral,victim,neutral,child
DRUG_USE_ADDICTION,en,child,0.12,0.25,victim,neutral,victim,neutral,child
DRUG_USE_ADDICTION,en,Construction worker,0.12,0.25,other,neutral,other,neutral,construction worker
DRUG_USE_ADDICTION,en,Alcohol use disorder (addiction),0.08,0.25,victim,negative,victim,negative,alcohol use disorder
DRUG_USE_ADDICTION,en,Wife,0.08,0.25,other,positive,other,positive,wife
DRUG_USE_ADDICTION,en,Men,0.08,0.25,other,neutral,other,neutral,male/men
DRUG_USE_ADDICTION,en,Patients (post-surgery),0.08,0.25,victim,neutral,victim,neutral,patients
DRUG_USE_ADDICTION,en,Supervisor/manager,0.08,0.25,other,neutral,other,neutral,supervisor/manager
DRUG_USE_ADDICTION,en,husband,0.08,0.25,victim,neutral,victim,neutral,husband
DRUG_USE_ADDICTION,en,addicted person,0.08,0.25,victim,neutral,victim,neutral,addicted person
DRUG_USE_ADDICTION,en,patient,0.08,0.25,victim,neutral,victim,neutral,patient
DRUG_USE_ADDICTION,en,Person in recovery/sober,0.08,0.25,hero,positive,hero,positive,person in recovery/sober
DRUG_USE_ADDICTION,en,friends,0.08,0.25,bystander,neutral,bystander,neutral,friends
DRUG_USE_ADDICTION,en,middle-aged men,0.08,0.25,victim,neutral,victim,neutral,middle-aged
DRUG_USE_ADDICTION,en,doctor,0.08,0.25,expert,neutral,expert,neutral,doctor
DRUG_USE_ADDICTION,en,Girlfriend,0.08,0.25,bystander,neutral,bystander,neutral,girlfriend
DRUG_USE_ADDICTION,en,disabled,0.08,0.25,victim,neutral,victim,neutral,disabled
DRUG_USE_ADDICTION,en,Sarah (female),0.08,0.25,bystander,neutral,bystander,neutral,sarah
DRUG_USE_ADDICTION,en,Patient (post-surgery),0.08,0.25,victim,neutral,victim,neutral,patient
DRUG_USE_ADDICTION,en,family,0.08,0.25,bystander,neutral,bystander,neutral,family
DRUG_USE_ADDICTION,en,father,0.08,0.25,victim,neutral,victim,neutral,father
DRUG_USE_ADDICTION,en,addicted persons,0.08,0.25,victim,negative,victim,negative,addicted persons
DRUG_USE_ADDICTION,en,Family members,0.08,0.25,victim,neutral,victim,neutral,family members
DRUG_USE_ADDICTION,en,children of parents with addiction,0.08,0.25,victim,neutral,victim,neutral,child
DRUG_USE_ADDICTION,en,Woman,0.08,0.25,other,neutral,other,neutral,female/women
DRUG_USE_ADDICTION,en,Therapist (mental health professional),0.08,0.25,expert,neutral,expert,neutral,therapist
DRUG_USE_ADDICTION,en,Child (12-year-old girl),0.08,0.25,bystander,neutral,bystander,neutral,teenager
DRUG_USE_ADDICTION,en,divorced,0.08,0.25,unspecified,neutral,other,neutral,divorced
DRUG_USE_ADDICTION,en,alcoholics,0.08,0.25,victim,neutral,victim,neutral,alcoholics
DRUG_USE_ADDICTION,en,People with substance use disorder (addiction),0.08,0.25,victim,neutral,victim,neutral,people with substance use disorder
DRUG_USE_ADDICTION,en,Parents,0.08,0.25,other,neutral,other,neutral,parents
DRUG_USE_ADDICTION,en,Person in recovery (sober),0.04,0.25,hero,positive,hero,positive,person in recovery
DRUG_USE_ADDICTION,en,Counselor (mental health/addiction professional),0.04,0.25,expert,positive,expert,positive,counselor
DRUG_USE_ADDICTION,en,Son (child),0.04,0.25,victim,neutral,victim,neutral,son
DRUG_USE_ADDICTION,en,Sister (woman),0.04,0.25,bystander,positive,bystander,positive,sister
DRUG_USE_ADDICTION,en,Ex-wife (woman),0.04,0.25,bystander,neutral,bystander,neutral,ex-wife
DRUG_USE_ADDICTION,en,Mother (woman),0.04,0.25,bystander,neutral,bystander,neutral,mother
DRUG_USE_ADDICTION,en,Boss (employer/manager),0.04,0.25,bystander,neutral,bystander,neutral,boss
DRUG_USE_ADDICTION,en,Lawyer,0.04,0.25,other,neutral,other,neutral,lawyer
DRUG_USE_ADDICTION,en,married couples,0.04,0.25,bystander,neutral,bystander,neutral,married couples
DRUG_USE_ADDICTION,en,opioid/prescription drug users,0.04,0.25,victim,neutral,victim,neutral,opioid/prescription drug users
DRUG_USE_ADDICTION,en,People with addiction (opioid/pill addiction),0.04,0.25,other,negative,other,negative,people with addiction
DRUG_USE_ADDICTION,en,"People with chronic pain (back pain, migraines, insomnia)",0.04,0.25,other,neutral,other,neutral,people with chronic pain
DRUG_USE_ADDICTION,en,"Healthcare workers (doctors, receptionist)",0.04,0.25,other,neutral,other,neutral,healthcare workers
DRUG_USE_ADDICTION,en,Addiction medicine clinic staff,0.04,0.25,expert,positive,expert,positive,addiction medicine clinic staff
DRUG_USE_ADDICTION,en,Therapist/counselor,0.04,0.25,expert,positive,expert,positive,therapist/counselor
DRUG_USE_ADDICTION,en,Workers/employees,0.04,0.25,other,neutral,other,neutral,workers/employees
DRUG_USE_ADDICTION,en,wife,0.04,0.25,hero,positive,hero,positive,wife
DRUG_USE_ADDICTION,en,employee,0.04,0.25,victim,neutral,victim,neutral,employee
DRUG_USE_ADDICTION,en,supervisor,0.04,0.25,bystander,neutral,bystander,neutral,supervisor
DRUG_USE_ADDICTION,en,receptionist,0.04,0.25,expert,neutral,expert,neutral,receptionist
DRUG_USE_ADDICTION,en,counselor,0.04,0.25,expert,positive,expert,positive,counselor
DRUG_USE_ADDICTION,en,men in recovery group,0.04,0.25,expert,positive,expert,positive,men in recovery group
DRUG_USE_ADDICTION,en,people with chronic pain/injury,0.04,0.25,victim,neutral,victim,neutral,people with chronic pain/injury
DRUG_USE_ADDICTION,en,graphic designers/creative workers,0.04,0.25,other,neutral,other,neutral,graphic designers/creative workers
DRUG_USE_ADDICTION,en,Person with substance use disorder (opioid/painkiller addiction),0.04,0.25,victim,negative,victim,negative,person with substance use disorder
DRUG_USE_ADDICTION,en,Injured/shoulder injury patient,0.04,0.25,victim,negative,victim,negative,injured/shoulder injury patient
DRUG_USE_ADDICTION,en,Patient (clinic/rehab attendee),0.04,0.25,victim,negative,victim,negative,patient
DRUG_USE_ADDICTION,en,Graphic designer (worker/professional),0.04,0.25,other,neutral,other,neutral,graphic designer
DRUG_USE_ADDICTION,en,"Family members (sister, mother)",0.04,0.25,bystander,positive,bystander,positive,family members
DRUG_USE_ADDICTION,en,Boss/employer,0.04,0.25,other,neutral,other,neutral,boss/employer
DRUG_USE_ADDICTION,en,Friend/best friend,0.04,0.25,bystander,neutral,bystander,neutral,friend/best friend
DRUG_USE_ADDICTION,en,Drug dealers,0.04,0.25,perpetrator,negative,perpetrator,negative,drug dealers
DRUG_USE_ADDICTION,en,Adult (20s),0.04,0.25,other,neutral,other,neutral,young adult
DRUG_USE_ADDICTION,en,People with shoulder injuries / injured workers,0.04,0.25,victim,neutral,victim,neutral,people with shoulder injuries / injured workers
DRUG_USE_ADDICTION,en,People with opioid/prescription pill addiction (substance use disorder),0.04,0.25,other,negative,other,negative,people with opioid/prescription pill addiction
DRUG_USE_ADDICTION,en,Girlfriend/partner (female),0.04,0.25,victim,neutral,victim,neutral,girlfriend/partner
DRUG_USE_ADDICTION,en,Mother (female parent),0.04,0.25,bystander,neutral,bystander,neutral,mother
DRUG_USE_ADDICTION,en,Counselor/therapist (Jerome),0.04,0.25,expert,positive,expert,positive,counselor/therapist
DRUG_USE_ADDICTION,en,Treatment facility patients / group therapy participants,0.04,0.25,other,neutral,other,neutral,treatment facility patients / group therapy participants
DRUG_USE_ADDICTION,en,young adults (20s),0.04,0.25,other,neutral,other,neutral,young adults
DRUG_USE_ADDICTION,en,supervisors/management,0.04,0.25,other,neutral,other,neutral,supervisors/management
DRUG_USE_ADDICTION,en,people with prescription drug dependency,0.04,0.25,victim,positive,victim,positive,people with prescription drug dependency
DRUG_USE_ADDICTION,en,Person with substance use disorder (pill addiction),0.04,0.25,victim,negative,victim,negative,person with substance use disorder
DRUG_USE_ADDICTION,en,Parent (daughter),0.04,0.25,other,neutral,other,neutral,parent
DRUG_USE_ADDICTION,en,Daughter/child,0.04,0.25,bystander,neutral,bystander,neutral,child
DRUG_USE_ADDICTION,en,Worker/employee,0.04,0.25,other,neutral,other,neutral,worker/employee
DRUG_USE_ADDICTION,en,Boss/manager,0.04,0.25,bystander,neutral,bystander,neutral,boss/manager
DRUG_USE_ADDICTION,en,Therapist/mental health professional,0.04,0.25,expert,positive,expert,positive,therapist/mental health professional
DRUG_USE_ADDICTION,en,middle-aged man,0.04,0.25,victim,neutral,victim,neutral,middle-aged
DRUG_USE_ADDICTION,en,divorced person,0.04,0.25,victim,neutral,victim,neutral,divorced person
DRUG_USE_ADDICTION,en,boss (woman),0.04,0.25,bystander,neutral,bystander,neutral,boss
DRUG_USE_ADDICTION,en,daughter,0.04,0.25,hero,positive,hero,positive,daughter
DRUG_USE_ADDICTION,en,Boyfriend,0.04,0.25,victim,neutral,victim,neutral,boyfriend
DRUG_USE_ADDICTION,en,Brother,0.04,0.25,bystander,neutral,bystander,neutral,brother
DRUG_USE_ADDICTION,en,Healthcare worker (nurse),0.04,0.25,other,neutral,other,neutral,healthcare worker
DRUG_USE_ADDICTION,en,Patient (opioid user / substance use disorder),0.04,0.25,victim,negative,victim,negative,patient
DRUG_USE_ADDICTION,en,Rehab attendee,0.04,0.25,victim,positive,victim,positive,rehab attendee
DRUG_USE_ADDICTION,en,healthcare workers,0.04,0.25,expert,neutral,expert,neutral,healthcare workers
DRUG_USE_ADDICTION,en,Sibling (sister),0.04,0.25,hero,positive,hero,positive,sibling
DRUG_USE_ADDICTION,en,Romantic partner (girlfriend),0.04,0.25,victim,neutral,victim,neutral,romantic partner
